id,articleType,image_path
dbd8d1cf-fa94-4d76-bfc8-4801d49b2fd8,Dress,Clothes_Dataset\dbd8d1cf-fa94-4d76-bfc8-4801d49b2fd8.jpg
dc2b759e-a1a7-4abe-9bb1-e92c0a606c6d,Dress,Clothes_Dataset\dc2b759e-a1a7-4abe-9bb1-e92c0a606c6d.jpg
dc4fac77-41bc-46f0-a35e-5982f6226799,Dress,Clothes_Dataset\dc4fac77-41bc-46f0-a35e-5982f6226799.jpg
dc8c8cb1-efcd-4a20-afca-79a1869a7352,Dress,Clothes_Dataset\dc8c8cb1-efcd-4a20-afca-79a1869a7352.jpg
dd0ff00d-5ce3-4150-b4ee-05da2c0a6555,Dress,Clothes_Dataset\dd0ff00d-5ce3-4150-b4ee-05da2c0a6555.jpg
dd262e49-9475-442f-aa1a-7eb21747ca24,Dress,Clothes_Dataset\dd262e49-9475-442f-aa1a-7eb21747ca24.jpg
dd64332e-aab6-43d0-899b-4a95e328b7c5,Dress,Clothes_Dataset\dd64332e-aab6-43d0-899b-4a95e328b7c5.jpg
dd946ef7-7b00-4e20-bcb6-9c3974f1f1f8,Dress,Clothes_Dataset\dd946ef7-7b00-4e20-bcb6-9c3974f1f1f8.jpg
ddfd02ed-5717-4dfa-a7d6-277dbaec7f7d,Dress,Clothes_Dataset\ddfd02ed-5717-4dfa-a7d6-277dbaec7f7d.jpg
de478f22-21f5-4992-a22a-edc084336fe8,Dress,Clothes_Dataset\de478f22-21f5-4992-a22a-edc084336fe8.jpg
de82880e-fdaf-46cf-80d5-07df9ca46611,Dress,Clothes_Dataset\de82880e-fdaf-46cf-80d5-07df9ca46611.jpg
denim_top_cuci_gudang_dress_jo_1697082735_2b922545_progressive_thumbnail,Dress,Clothes_Dataset\denim_top_cuci_gudang_dress_jo_1697082735_2b922545_progressive_thumbnail.jpg
df8283c4-33a7-4bc3-b2ef-2f9c62b15c18,Dress,Clothes_Dataset\df8283c4-33a7-4bc3-b2ef-2f9c62b15c18.jpg
dfad87ed-9747-45a3-a6cb-68697882009a,Dress,Clothes_Dataset\dfad87ed-9747-45a3-a6cb-68697882009a.jpg
dodry_linen_dress_1697106780_38ea3ad3_progressive_thumbnail,Dress,Clothes_Dataset\dodry_linen_dress_1697106780_38ea3ad3_progressive_thumbnail.jpg
dorothy_perkins_womans_midi_dr_1697087829_bf2f241f_progressive_thumbnail,Dress,Clothes_Dataset\dorothy_perkins_womans_midi_dr_1697087829_bf2f241f_progressive_thumbnail.jpg
dress_100_original_executive___1697103879_5af389a3_progressive_thumbnail,Dress,Clothes_Dataset\dress_100_original_executive___1697103879_5af389a3_progressive_thumbnail.jpg
dress_1697084554_4d9106d2_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697084554_4d9106d2_progressive_thumbnail.jpg
dress_1697085598_c592f721_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697085598_c592f721_progressive_thumbnail.jpg
dress_1697091169_895ed971_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697091169_895ed971_progressive_thumbnail.jpg
dress_1697094069_d2c4eb1c_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697094069_d2c4eb1c_progressive_thumbnail.jpg
dress_1697096889_95a749f6_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697096889_95a749f6_progressive_thumbnail.jpg
dress_1697099100_e21827b8_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697099100_e21827b8_progressive_thumbnail.jpg
dress_1697099336_56528f6a_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697099336_56528f6a_progressive_thumbnail.jpg
dress_1697102218_0c35dd98_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697102218_0c35dd98_progressive_thumbnail.jpg
dress_1697112107_90a82178_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697112107_90a82178_progressive_thumbnail.jpg
dress_1697115993_48dd3bf5_progressive_thumbnail,Dress,Clothes_Dataset\dress_1697115993_48dd3bf5_progressive_thumbnail.jpg
dress_ambil_3__120_1697076144_3be03dad_progressive_thumbnail,Dress,Clothes_Dataset\dress_ambil_3__120_1697076144_3be03dad_progressive_thumbnail.jpg
dress_anak_1697081471_1788e2ad_progressive_thumbnail,Dress,Clothes_Dataset\dress_anak_1697081471_1788e2ad_progressive_thumbnail.jpg
dress_anak_1697083195_ef968345_progressive_thumbnail,Dress,Clothes_Dataset\dress_anak_1697083195_ef968345_progressive_thumbnail.jpg
dress_anak_1697083368_4b77604e_progressive_thumbnail,Dress,Clothes_Dataset\dress_anak_1697083368_4b77604e_progressive_thumbnail.jpg
dress_baby_1697078249_2e5071aa_progressive_thumbnail,Dress,Clothes_Dataset\dress_baby_1697078249_2e5071aa_progressive_thumbnail.jpg
dress_baby_1th_1697077922_1cb44c4b_progressive_thumbnail,Dress,Clothes_Dataset\dress_baby_1th_1697077922_1cb44c4b_progressive_thumbnail.jpg
dress_bali_size_l_1697094102_8e43056b_progressive_thumbnail,Dress,Clothes_Dataset\dress_bali_size_l_1697094102_8e43056b_progressive_thumbnail.jpg
dress_bangkok_1697091256_2350b048_progressive_thumbnail,Dress,Clothes_Dataset\dress_bangkok_1697091256_2350b048_progressive_thumbnail.jpg
dress_bangkok_ala2_elvong_1697083373_f76e5403_progressive_thumbnail,Dress,Clothes_Dataset\dress_bangkok_ala2_elvong_1697083373_f76e5403_progressive_thumbnail.jpg
dress_batik_1697090139_8a6bd6d5_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697090139_8a6bd6d5_progressive_thumbnail.jpg
dress_batik_1697091037_f52e0467_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697091037_f52e0467_progressive_thumbnail.jpg
dress_batik_1697099915_37c9b522_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697099915_37c9b522_progressive_thumbnail.jpg
dress_batik_1697102685_6983b1d1_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697102685_6983b1d1_progressive_thumbnail.jpg
dress_batik_1697106104_44c9717e_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697106104_44c9717e_progressive_thumbnail.jpg
dress_batik_1697112309_475c40c7_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697112309_475c40c7_progressive_thumbnail.jpg
dress_batik_1697112812_817d4e5a_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697112812_817d4e5a_progressive_thumbnail.jpg
dress_batik_1697115011_8d48dbae_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_1697115011_8d48dbae_progressive_thumbnail.jpg
dress_batik_coklat_pita_1697080231_b14d00b3_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_coklat_pita_1697080231_b14d00b3_progressive_thumbnail.jpg
dress_batik_dress_lengan_panja_1697115070_d995d1bd_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_dress_lengan_panja_1697115070_d995d1bd_progressive_thumbnail.jpg
dress_batik_merah_1697080080_c2b5719b_progressive_thumbnail,Dress,Clothes_Dataset\dress_batik_merah_1697080080_c2b5719b_progressive_thumbnail.jpg
dress_black_dark_red_1697095978_b10ce6e9_progressive_thumbnail,Dress,Clothes_Dataset\dress_black_dark_red_1697095978_b10ce6e9_progressive_thumbnail.jpg
dress_blaster_lolliestory_kimo_1697055138_60b34efd_progressive_thumbnail,Dress,Clothes_Dataset\dress_blaster_lolliestory_kimo_1697055138_60b34efd_progressive_thumbnail.jpg
dress_blink_celana_hnm_1697104393_decbb525_progressive_thumbnail,Dress,Clothes_Dataset\dress_blink_celana_hnm_1697104393_decbb525_progressive_thumbnail.jpg
dress_bohemia_bordir_etnik_mid_1697083800_42253624_progressive_thumbnail,Dress,Clothes_Dataset\dress_bohemia_bordir_etnik_mid_1697083800_42253624_progressive_thumbnail.jpg
dress_brand_global_work_1697103264_e6e5b948_progressive_thumbnail,Dress,Clothes_Dataset\dress_brand_global_work_1697103264_e6e5b948_progressive_thumbnail.jpg
dress_brokat_1697103824_beda0dcf_progressive_thumbnail,Dress,Clothes_Dataset\dress_brokat_1697103824_beda0dcf_progressive_thumbnail.jpg
dress_brokat_merah_1697077874_864ee796_progressive_thumbnail,Dress,Clothes_Dataset\dress_brokat_merah_1697077874_864ee796_progressive_thumbnail.jpg
dress_broken_white_1697080948_214d020a_progressive_thumbnail,Dress,Clothes_Dataset\dress_broken_white_1697080948_214d020a_progressive_thumbnail.jpg
dress_brukat_1697104660_01ea9d2d_progressive_thumbnail,Dress,Clothes_Dataset\dress_brukat_1697104660_01ea9d2d_progressive_thumbnail.jpg
dress_brukat_hijau_stabilo_1697094516_de672aa3_progressive_thumbnail,Dress,Clothes_Dataset\dress_brukat_hijau_stabilo_1697094516_de672aa3_progressive_thumbnail.jpg
dress_brukat_lime_1697083003_d05a06f1_progressive_thumbnail,Dress,Clothes_Dataset\dress_brukat_lime_1697083003_d05a06f1_progressive_thumbnail.jpg
dress_bumil_1697060637_33ab7cbb_progressive_thumbnail,Dress,Clothes_Dataset\dress_bumil_1697060637_33ab7cbb_progressive_thumbnail.jpg
dress_bunga2_1697117633_2a8cf26a_progressive_thumbnail,Dress,Clothes_Dataset\dress_bunga2_1697117633_2a8cf26a_progressive_thumbnail.jpg
dress_bunga_manggo_bkk_1697055574_732c99f6_progressive_thumbnail,Dress,Clothes_Dataset\dress_bunga_manggo_bkk_1697055574_732c99f6_progressive_thumbnail.jpg
dress_bunga_sabrina_lolliestor_1697055891_5a6f251d_progressive_thumbnail,Dress,Clothes_Dataset\dress_bunga_sabrina_lolliestor_1697055891_5a6f251d_progressive_thumbnail.jpg
dress_cantik_bahan_jersey_prem_1697106977_53491f82_progressive_thumbnail,Dress,Clothes_Dataset\dress_cantik_bahan_jersey_prem_1697106977_53491f82_progressive_thumbnail.jpg
dress_cantik_import_hongkong_1697093866_aee15ece_progressive_thumbnail,Dress,Clothes_Dataset\dress_cantik_import_hongkong_1697093866_aee15ece_progressive_thumbnail.jpg
dress_cantik_vintage_1697106071_d4bca444_progressive_thumbnail,Dress,Clothes_Dataset\dress_cantik_vintage_1697106071_d4bca444_progressive_thumbnail.jpg
dress_cheongsam_1697076278_4e1efd6d_progressive_thumbnail,Dress,Clothes_Dataset\dress_cheongsam_1697076278_4e1efd6d_progressive_thumbnail.jpg
dress_chiffon_import_1697110311_ccccce3b_progressive_thumbnail,Dress,Clothes_Dataset\dress_chiffon_import_1697110311_ccccce3b_progressive_thumbnail.jpg
dress_chococips_1697083699_ca3ab191_progressive_thumbnail,Dress,Clothes_Dataset\dress_chococips_1697083699_ca3ab191_progressive_thumbnail.jpg
dress_coklat_polkadot_1697097211_dfec823a_progressive_thumbnail,Dress,Clothes_Dataset\dress_coklat_polkadot_1697097211_dfec823a_progressive_thumbnail.jpg
dress_coksu_1697074792_98fada29_progressive_thumbnail,Dress,Clothes_Dataset\dress_coksu_1697074792_98fada29_progressive_thumbnail.jpg
dress_cream_1697112675_6228c808_progressive_thumbnail,Dress,Clothes_Dataset\dress_cream_1697112675_6228c808_progressive_thumbnail.jpg
dress_daster_floral_1697087964_8fe8f1ae_progressive_thumbnail,Dress,Clothes_Dataset\dress_daster_floral_1697087964_8fe8f1ae_progressive_thumbnail.jpg
dress_denim_1697102910_e7c613b5_progressive_thumbnail,Dress,Clothes_Dataset\dress_denim_1697102910_e7c613b5_progressive_thumbnail.jpg
dress_diane_von_furstenberg_1697057331_d422465c_progressive_thumbnail,Dress,Clothes_Dataset\dress_diane_von_furstenberg_1697057331_d422465c_progressive_thumbnail.jpg
dress_dusty_pink_1697075521_a0b269c1_progressive_thumbnail,Dress,Clothes_Dataset\dress_dusty_pink_1697075521_a0b269c1_progressive_thumbnail.jpg
dress_flanel_1697089266_d935999c_progressive_thumbnail,Dress,Clothes_Dataset\dress_flanel_1697089266_d935999c_progressive_thumbnail.jpg
dress_floral_something_borrowe_1697108413_d4d4986a_progressive_thumbnail,Dress,Clothes_Dataset\dress_floral_something_borrowe_1697108413_d4d4986a_progressive_thumbnail.jpg
dress_flower_dear_my_love_kawa_1697075396_e2c577d2_progressive_thumbnail,Dress,Clothes_Dataset\dress_flower_dear_my_love_kawa_1697075396_e2c577d2_progressive_thumbnail.jpg
dress_full_kancing_aktif_1697115818_a51e3a15_progressive_thumbnail,Dress,Clothes_Dataset\dress_full_kancing_aktif_1697115818_a51e3a15_progressive_thumbnail.jpg
dress_fushia_1697092310_07ca91c7_progressive_thumbnail,Dress,Clothes_Dataset\dress_fushia_1697092310_07ca91c7_progressive_thumbnail.jpg
dress_garis_putih_abu2_1697101495_43153db1_progressive_thumbnail,Dress,Clothes_Dataset\dress_garis_putih_abu2_1697101495_43153db1_progressive_thumbnail.jpg
dress_gemini_bkk_1697053601_5c73e031_progressive_thumbnail,Dress,Clothes_Dataset\dress_gemini_bkk_1697053601_5c73e031_progressive_thumbnail.jpg
dress_gemini_bkk_1697084144_2e5883f8_progressive_thumbnail,Dress,Clothes_Dataset\dress_gemini_bkk_1697084144_2e5883f8_progressive_thumbnail.jpg
dress_gemini_sailor_rabbit_ban_1697083942_e7629d5b_progressive_thumbnail,Dress,Clothes_Dataset\dress_gemini_sailor_rabbit_ban_1697083942_e7629d5b_progressive_thumbnail.jpg
dress_halter_neck_ribbon_gaun__1697102620_cdad772d_progressive_thumbnail,Dress,Clothes_Dataset\dress_halter_neck_ribbon_gaun__1697102620_cdad772d_progressive_thumbnail.jpg
dress_hamil_1697111804_05d133ec_progressive_thumbnail,Dress,Clothes_Dataset\dress_hamil_1697111804_05d133ec_progressive_thumbnail.jpg
dress_hijau_1697084456_95a52f4c_progressive_thumbnail,Dress,Clothes_Dataset\dress_hijau_1697084456_95a52f4c_progressive_thumbnail.jpg
dress_hijau_army_scuba_1697110281_479447e8_progressive_thumbnail,Dress,Clothes_Dataset\dress_hijau_army_scuba_1697110281_479447e8_progressive_thumbnail.jpg
dress_hitam_1697080909_2ae51905_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_1697080909_2ae51905_progressive_thumbnail.jpg
dress_hitam_1697083531_13294c51_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_1697083531_13294c51_progressive_thumbnail.jpg
dress_hitam_1697084059_3f00b29d_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_1697084059_3f00b29d_progressive_thumbnail.jpg
dress_hitam_1697087607_65a875f7_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_1697087607_65a875f7_progressive_thumbnail.jpg
dress_hitam_1697097733_37ace6a0_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_1697097733_37ace6a0_progressive_thumbnail.jpg
dress_hitam_calvin_klein_1697054448_d3debf50_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_calvin_klein_1697054448_d3debf50_progressive_thumbnail.jpg
dress_hitam_cantik_1697084808_22a4ef1e_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_cantik_1697084808_22a4ef1e_progressive_thumbnail.jpg
dress_hitam_panjang_1697096689_60881783_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_panjang_1697096689_60881783_progressive_thumbnail.jpg
dress_hitam_putih_1697101395_693ad16e_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_putih_1697101395_693ad16e_progressive_thumbnail.jpg
dress_hitam_tangan_buntung_1697102039_9bc078df_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam_tangan_buntung_1697102039_9bc078df_progressive_thumbnail.jpg
dress_hitam__lovebonito__1697084265_a9b8316d_progressive_thumbnail,Dress,Clothes_Dataset\dress_hitam__lovebonito__1697084265_a9b8316d_progressive_thumbnail.jpg
dress_hm_1697057417_dffc9a6f_progressive_thumbnail,Dress,Clothes_Dataset\dress_hm_1697057417_dffc9a6f_progressive_thumbnail.jpg
dress_hm_1697082621_392b889a_progressive_thumbnail,Dress,Clothes_Dataset\dress_hm_1697082621_392b889a_progressive_thumbnail.jpg
dress_hm_1697082670_b9f657bd_progressive_thumbnail,Dress,Clothes_Dataset\dress_hm_1697082670_b9f657bd_progressive_thumbnail.jpg
dress_hm_1697082716_89f83706_progressive_thumbnail,Dress,Clothes_Dataset\dress_hm_1697082716_89f83706_progressive_thumbnail.jpg
dress_hm_anak_7th_1697082557_cd3c5f9f_progressive_thumbnail,Dress,Clothes_Dataset\dress_hm_anak_7th_1697082557_cd3c5f9f_progressive_thumbnail.jpg
dress_hush_pulpies_navy_1697102775_6a6f5693_progressive_thumbnail,Dress,Clothes_Dataset\dress_hush_pulpies_navy_1697102775_6a6f5693_progressive_thumbnail.jpg
dress_ijo_botol_hnm_1697083473_26c749ba_progressive_thumbnail,Dress,Clothes_Dataset\dress_ijo_botol_hnm_1697083473_26c749ba_progressive_thumbnail.jpg
dress_import_dress_cantik_1697083779_95a6131d_progressive_thumbnail,Dress,Clothes_Dataset\dress_import_dress_cantik_1697083779_95a6131d_progressive_thumbnail.jpg
dress_j12_hitam_bunga2_1697100566_8d32fb7f_progressive_thumbnail,Dress,Clothes_Dataset\dress_j12_hitam_bunga2_1697100566_8d32fb7f_progressive_thumbnail.jpg
dress_jeans_1697106038_981b873e_progressive_thumbnail,Dress,Clothes_Dataset\dress_jeans_1697106038_981b873e_progressive_thumbnail.jpg
dress_jsk_ank_rouge_chocolate__1697110227_f1470526_progressive_thumbnail,Dress,Clothes_Dataset\dress_jsk_ank_rouge_chocolate__1697110227_f1470526_progressive_thumbnail.jpg
dress_jumbo_1697110582_d00ecbc2_progressive_thumbnail,Dress,Clothes_Dataset\dress_jumbo_1697110582_d00ecbc2_progressive_thumbnail.jpg
dress_kaftan_gamis_longdress_1697101483_33485774_progressive_thumbnail,Dress,Clothes_Dataset\dress_kaftan_gamis_longdress_1697101483_33485774_progressive_thumbnail.jpg
dress_kancing_aktif_1697117727_58be7211_progressive_thumbnail,Dress,Clothes_Dataset\dress_kancing_aktif_1697117727_58be7211_progressive_thumbnail.jpg
dress_katun_mix_1697092535_4dd34df2_progressive_thumbnail,Dress,Clothes_Dataset\dress_katun_mix_1697092535_4dd34df2_progressive_thumbnail.jpg
dress_kelinci_kawai_1697089941_01360b82_progressive_thumbnail,Dress,Clothes_Dataset\dress_kelinci_kawai_1697089941_01360b82_progressive_thumbnail.jpg
dress_kemeja_1697075565_9e04a94a_progressive_thumbnail,Dress,Clothes_Dataset\dress_kemeja_1697075565_9e04a94a_progressive_thumbnail.jpg
dress_kemeja_motif_shirt_batik_1697079560_86f2124b_progressive_thumbnail,Dress,Clothes_Dataset\dress_kemeja_motif_shirt_batik_1697079560_86f2124b_progressive_thumbnail.jpg
dress_kenneth_lady_1697100151_980e7b56_progressive_thumbnail,Dress,Clothes_Dataset\dress_kenneth_lady_1697100151_980e7b56_progressive_thumbnail.jpg
dress_kerah_abu_lolliestory_1697055754_2303b4b2_progressive_thumbnail,Dress,Clothes_Dataset\dress_kerah_abu_lolliestory_1697055754_2303b4b2_progressive_thumbnail.jpg
dress_kimono_hitam_shein_1697094115_a991fd0c_progressive_thumbnail,Dress,Clothes_Dataset\dress_kimono_hitam_shein_1697094115_a991fd0c_progressive_thumbnail.jpg
dress_kimono_polka_1697081125_48d10e87_progressive_thumbnail,Dress,Clothes_Dataset\dress_kimono_polka_1697081125_48d10e87_progressive_thumbnail.jpg
dress_knit_1697102402_0b2e9875_progressive_thumbnail,Dress,Clothes_Dataset\dress_knit_1697102402_0b2e9875_progressive_thumbnail.jpg
dress_knit_biru_1697112244_e3626b05_progressive_thumbnail,Dress,Clothes_Dataset\dress_knit_biru_1697112244_e3626b05_progressive_thumbnail.jpg
dress_korean_style_1697097218_8812b8e1_progressive_thumbnail,Dress,Clothes_Dataset\dress_korean_style_1697097218_8812b8e1_progressive_thumbnail.jpg
dress_korea_1697104708_97ce73b8_progressive_thumbnail,Dress,Clothes_Dataset\dress_korea_1697104708_97ce73b8_progressive_thumbnail.jpg
dress_korea_purple_1697091902_3d7143b0_progressive_thumbnail,Dress,Clothes_Dataset\dress_korea_purple_1697091902_3d7143b0_progressive_thumbnail.jpg
dress_kotak_kotak_something_bo_1697108617_8ae32e2f_progressive_thumbnail,Dress,Clothes_Dataset\dress_kotak_kotak_something_bo_1697108617_8ae32e2f_progressive_thumbnail.jpg
dress_lace__shein__1697080727_1ad55fa6_progressive_thumbnail,Dress,Clothes_Dataset\dress_lace__shein__1697080727_1ad55fa6_progressive_thumbnail.jpg
dress_maroon_1697051605_a36c3287_progressive_thumbnail,Dress,Clothes_Dataset\dress_maroon_1697051605_a36c3287_progressive_thumbnail.jpg
dress_merah_1697078489_6f9e58d8_progressive_thumbnail,Dress,Clothes_Dataset\dress_merah_1697078489_6f9e58d8_progressive_thumbnail.jpg
dress_merah_1697102121_b891941d_progressive_thumbnail,Dress,Clothes_Dataset\dress_merah_1697102121_b891941d_progressive_thumbnail.jpg
dress_mewah_1697083596_bd085519_progressive_thumbnail,Dress,Clothes_Dataset\dress_mewah_1697083596_bd085519_progressive_thumbnail.jpg
dress_minimal_ori_1697100138_0ebbb0a6_progressive_thumbnail,Dress,Clothes_Dataset\dress_minimal_ori_1697100138_0ebbb0a6_progressive_thumbnail.jpg
dress_mini_dress_pesta_1697085386_982361fd_progressive_thumbnail,Dress,Clothes_Dataset\dress_mini_dress_pesta_1697085386_982361fd_progressive_thumbnail.jpg
dress_motif_bunga2_1697056591_1c680dcc_progressive_thumbnail,Dress,Clothes_Dataset\dress_motif_bunga2_1697056591_1c680dcc_progressive_thumbnail.jpg
dress_navy_1697118099_a2dfc6a3_progressive_thumbnail,Dress,Clothes_Dataset\dress_navy_1697118099_a2dfc6a3_progressive_thumbnail.jpg
dress_nby_cewek_1697114418_2486d681_progressive_thumbnail,Dress,Clothes_Dataset\dress_nby_cewek_1697114418_2486d681_progressive_thumbnail.jpg
dress_new_1697085553_b79d5db2_progressive_thumbnail,Dress,Clothes_Dataset\dress_new_1697085553_b79d5db2_progressive_thumbnail.jpg
dress_one_shoulder_blue_stripe_1697080197_d0f6811c_progressive_thumbnail,Dress,Clothes_Dataset\dress_one_shoulder_blue_stripe_1697080197_d0f6811c_progressive_thumbnail.jpg
dress_oversize_navy_1697110338_af9d4111_progressive_thumbnail,Dress,Clothes_Dataset\dress_oversize_navy_1697110338_af9d4111_progressive_thumbnail.jpg
dress_pantai_1697115645_4f8e5c57_progressive_thumbnail,Dress,Clothes_Dataset\dress_pantai_1697115645_4f8e5c57_progressive_thumbnail.jpg
dress_pesta_1697091140_c6940fc4_progressive_thumbnail,Dress,Clothes_Dataset\dress_pesta_1697091140_c6940fc4_progressive_thumbnail.jpg
dress_pesta_kuning_1697101638_0c910eb5_progressive_thumbnail,Dress,Clothes_Dataset\dress_pesta_kuning_1697101638_0c910eb5_progressive_thumbnail.jpg
dress_pesta_wanita_putih_1697107494_bf51efe1_progressive_thumbnail,Dress,Clothes_Dataset\dress_pesta_wanita_putih_1697107494_bf51efe1_progressive_thumbnail.jpg
dress_pita_depan_1697103046_c7cc20e1_progressive_thumbnail,Dress,Clothes_Dataset\dress_pita_depan_1697103046_c7cc20e1_progressive_thumbnail.jpg
dress_pita_depan_brand_cermina_1697103142_e88dc597_progressive_thumbnail,Dress,Clothes_Dataset\dress_pita_depan_brand_cermina_1697103142_e88dc597_progressive_thumbnail.jpg
dress_polkadot_panjang_1697116353_09853318_progressive_thumbnail,Dress,Clothes_Dataset\dress_polkadot_panjang_1697116353_09853318_progressive_thumbnail.jpg
dress_polkadot_pendek_1697108068_de7bbec1_progressive_thumbnail,Dress,Clothes_Dataset\dress_polkadot_pendek_1697108068_de7bbec1_progressive_thumbnail.jpg
dress_preloved_1697086811_6733c74c_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697086811_6733c74c_progressive_thumbnail.jpg
dress_preloved_1697087061_33470d8b_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697087061_33470d8b_progressive_thumbnail.jpg
dress_preloved_1697087258_e8ec92e0_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697087258_e8ec92e0_progressive_thumbnail.jpg
dress_preloved_1697087580_0caf261d_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697087580_0caf261d_progressive_thumbnail.jpg
dress_preloved_1697087653_0305b45f_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697087653_0305b45f_progressive_thumbnail.jpg
dress_preloved_1697088149_8ebf8a49_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697088149_8ebf8a49_progressive_thumbnail.jpg
dress_preloved_1697088553_fc9b5fda_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697088553_fc9b5fda_progressive_thumbnail.jpg
dress_preloved_1697088717_ab2513b8_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697088717_ab2513b8_progressive_thumbnail.jpg
dress_preloved_1697088808_c591ddd3_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697088808_c591ddd3_progressive_thumbnail.jpg
dress_preloved_1697090167_dec755ef_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697090167_dec755ef_progressive_thumbnail.jpg
dress_preloved_1697090702_354b92ab_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697090702_354b92ab_progressive_thumbnail.jpg
dress_preloved_1697090744_87279ba3_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697090744_87279ba3_progressive_thumbnail.jpg
dress_preloved_1697091176_2e80a0c4_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697091176_2e80a0c4_progressive_thumbnail.jpg
dress_preloved_1697091226_f39e10cf_progressive_thumbnail,Dress,Clothes_Dataset\dress_preloved_1697091226_f39e10cf_progressive_thumbnail.jpg
